,arousal,valence,EmotionMaxVote,video,transcript
139,0.203011779982,0.202802865366,4,cbb64e001/utterance_14.mp4,windscreen you have it automatically set up the scene heading and adult show you are on the
140,0.20971056624,0.309553192186,4,cbb64e001/utterance_16.mp4,now when you write a screenplay
141,0.17770945945,0.44634092924,4,cbb64e001/utterance_17.mp4,you always start out with interior or exterior that Int
142,0.191369324196,0.277893977388,4,cbb64e001/utterance_18.mp4,and you'll see that it already has that programmed in there you can type ion-selective
143,0.134338452451,0.151007374163,4,cbb64e001/utterance_19.mp4,orders EXT
144,0.158163933265,0.353285486055,4,cbb64e001/utterance_20.mp4,Tudor interior exterior
145,0.0561125779188,0.0889763216113999,4,cbb64e001/utterance_21.mp4,so depending if your action is happening inside or out
146,0.110067296003,0.269390409292,4,cbb64e001/utterance_22.mp4,are the exception to that is I / II
147,0.122507103173,0.211981142241,4,cbb64e001/utterance_23.mp4,that into year and exterior so that's less common and what that's for is
148,0.36378983804,0.34427925396,4,cbb64e001/utterance_31.mp4,working in agriculture network it's overdue 
149,0.130363005264,0.145966398937,4,cbb64e001/utterance_32.mp4,Israel interior living room
150,0.14743351776,0.177987387611,4,cbb64e001/utterance_33.mp4,in the night so next you choose where the action is happening and then you choose day or night
151,0.102254666121,0.156262469598,4,cbb64e001/utterance_34.mp4,so your living room de
152,0.0794473738758,0.132725063169,4,cbb64e001/utterance_35.mp4,now you can see a lot of things are happening
153,0.146773224696,0.221931876779,4,cbb64e001/utterance_36.mp4,I'm going to hit return and then I likely Goes To Action
154,0.165285451321,0.161202300594,4,cbb64e001/utterance_37.mp4,so I've completed my scene heading and now I'm in Action after I hit return or enter
155,0.0731712625229999,0.116232659845,4,cbb64e001/utterance_38.mp4,what things have happened to you
156,0.134640955149,0.180785790811,4,cbb64e001/utterance_39.mp4,are you see that up above Ipswich to Action from scene heading you see down below and you're seeing someone has been created for you but I won't 
157,0.14330854375,0.29252945015,4,cbb64e001/utterance_40.mp4,what action you describe what's going on usually at the beginning of a screenplay there's a lot of description that kind of set things up
158,0.0934020940356,0.0878762197571999,4,cbb64e001/utterance_41.mp4,but I'm not gonna get too and do that now
159,0.130041115491,0.230144220923,4,cbb64e001/utterance_42.mp4,of course with description you don't want to do the director's job for them don't start talking about camera angles and things like that are you want to focus on the story then I'm going to say something so I hit return now you see that it's still stays at 
160,0.277255210492,0.144680523196,4,cbb64e001/utterance_43.mp4,in the slow drop down menu even though I hit return so what I'm going to do is I'm going to click on the drop down menu
161,0.110059440123,0.246282590568,4,cbb64e001/utterance_44.mp4,after I click on the drop down menu then I click character
162,0.063981815019,0.171987318,4,cbb64e001/utterance_45.mp4,switches to care
163,0.135850733461,0.152872963065,4,cbb64e001/utterance_48.mp4,to see that the dialogue is indented
164,0.239800079183,0.31620903632,4,cbb64e001/utterance_49.mp4,so the only only the scene heading in the action go entirely across the page the name of the character centred and the is Portway ind 
165,0.353295816727,0.290491382849,4,cbb64e001/utterance_53.mp4,but you're not doing that
166,0.408434302943,0.306844777982,4,cbb64e001/utterance_54.mp4,she's sleeping happily
167,0.1534237783249999,0.153986491102,4,cbb64e001/utterance_56.mp4,she doing great my account again and it still is on character after the dialogue but I want to go back to Action so how do I do that
168,0.135628930576,0.145951250865,4,cbb64e001/utterance_57.mp4,I click on the drop down menu
169,0.221240151369,0.0821724242078,4,cbb64e001/utterance_58.mp4,
170,0.243188850259,0.0949886120255,4,cbb64e001/utterance_59.mp4,
171,0.161709654538,0.0753777769681,4,cbb64e001/utterance_60.mp4,select
172,0.16192670726,-0.0962963147624,4,cbb64e001/utterance_61.mp4,
173,0.1620745786769999,0.0524118374344,4,cbb64e001/utterance_62.mp4,it goes back over to the side
174,0.0788833025486,-0.0937314497091,4,cbb64e001/utterance_63.mp4,and I can type the next action dog
175,0.030862284718,0.0658226472676,4,cbb64e001/utterance_64.mp4,
176,0.258576822785,0.011669415078,4,cbb64e001/utterance_65.mp4,
177,0.0965694313785,-0.0507893232726999,4,cbb64e001/utterance_66.mp4,indeed
178,0.0511751287465,0.075326868892,4,cbb64e001/utterance_67.mp4,the baby
179,0.0974730740476,0.0950227549961,4,cbb64e001/utterance_68.mp4,ok so now in my screenplay
180,0.104270649546,0.155179769215,4,cbb64e001/utterance_69.mp4,I have all the elements of a great movie
181,0.205994742849,-0.0236187070414,3,cbb64e001/utterance_70.mp4,see I have a character ref setup I have a conflict in then I have resolution
182,0.11708796978,0.170391145829,4,cbb64e001/utterance_71.mp4,send us after Hollywood I want to have a new SEAT and the reason why is that there's going to be a change in location
183,0.0771212595006999,0.0445584911032,4,cbb64e001/utterance_72.mp4,that's a good reason to switch scene
184,0.0330542083486,0.0,4,cbb64e001/utterance_73.mp4,change of location to switch to scene heading
185,0.0504606745986,0.0834601091872,4,cbb64e001/utterance_74.mp4,and I'm going to put Xperia suddenly now what I'm doing is I'm moving the story Forward by having a new action
186,0.134928557446,-0.023342072669,3,cbb64e001/utterance_75.mp4,something different has happened on the first scene might be setting up a what is my normal day like
187,0.143723503177,0.117243447688,4,cbb64e001/utterance_76.mp4,in this new event is
188,0.16547285987,0.137939243567,4,cbb64e001/utterance_77.mp4,showing something different and happens that's usually
189,0.10746757878,-0.00227532383877,4,cbb64e001/utterance_78.mp4,a good thing to have happened in a screenplay you have normal everything is normal
190,0.12405302308,0.189943314122,3,cbb64e001/utterance_79.mp4,and then you have an event that changes things
191,0.402994560411,-0.0347408680284,4,cbb64e001/utterance_80.mp4,something suddenly happened that is different in this person's life so my car starts up and drives away did somebody steal it did is the car possessed 
192,0.410996526935,-0.0596232865483,4,cbb64e001/utterance_81.mp4,so there is a mystery there is serious intrigue so
193,0.259438419197,-0.0670393899935,4,cbb64e001/utterance_82.mp4,that's what you want to do with your stories
194,0.183297526901,-0.0976808085451,4,cbb64e001/utterance_83.mp4,you wanna make sure you save
195,0.191453742383,-0.068181566576,4,cbb64e001/utterance_84.mp4,torproject
196,0.32064340627,-0.0356620643662,4,cbb64e001/utterance_85.mp4,and ideally save it with your name as part of the filename
197,0.378993297438,-0.0212296455381,3,cbb64e001/utterance_86.mp4,and you can either do an underscore or don't do any spaces that makes it easier for me to download it low quicker
198,0.255022350612,-0.103736492094,4,cbb64e001/utterance_87.mp4,Sumdog
199,0.258329551709,-0.127169354521,4,cbb64e001/utterance_88.mp4,Celtics
200,0.147882404762,0.101944733702,4,cbb64e001/utterance_89.mp4,a mystery know where you're saying it to know there's a lot of other options on Celtics
201,0.199947322663,0.061198426932,4,cbb64e001/utterance_90.mp4,there's storyboarding options if you got down at the bottom of Celtics you can set up a title page
202,0.190811058226,-0.111592684242,4,cbb64e001/utterance_91.mp4,are you going to type sets you can actually see what it looks like when it's going to be printed
203,0.285412844862,-0.059253934173,3,cbb64e001/utterance_92.mp4,it's a very amazing and Powerful program for free so my compliments to salt
204,0.47764210047,0.245840217459,3,cbb64e001/utterance_93.mp4,so if they say bye bye to the baby
205,0.114272900906,-0.199673560169,4,1f1da840a_1/utterance_2.mp4,behind we are going to play a game called pass the bar 
206,0.812703206306,0.551506624863,3,1f1da840a_1/utterance_4.mp4,and I'm going to church 
207,0.456079547618,0.425986009412,3,1f1da840a_1/utterance_7.mp4,he's crushing it
208,0.331847352614,0.156214137993,3,1f1da840a_1/utterance_8.mp4,nerdist 
209,0.7089318205189999,0.106001570598,3,2c09795bb_1/utterance_3.mp4,you've gone all three drummer family this is Michael J out of coming today and Tuesday and talking about the processor 
210,0.657327376532,-0.102186645549,1,2c09795bb_1/utterance_10.mp4,scream cry left anything in your mostly feeling you can express
211,0.38526804864,0.208573792997,4,2c09795bb_1/utterance_11.mp4,without any real world consequences without hurting anybody's feelings without
212,0.663950791165,0.306926683498,0,2c09795bb_1/utterance_15.mp4,which is to trust your perspective we have a point of view that we cannot escape how I see thanks 
213,0.416882496064,0.0475213788298,1,2c09795bb_1/utterance_18.mp4,is your golden Ticket that is what makes you you and sweat it sweating me
214,0.691333638172,0.200304638071,1,2c09795bb_1/utterance_23.mp4,person who can see the humanity is Saturday even if it's a bad person I still connect because they are 
215,0.506628082375,0.224855067786,0,2c09795bb_1/utterance_24.mp4,in a character they show me their interpretation they're not just reciting why
216,0.6772518872679999,0.427895161143,4,2c09795bb_1/utterance_30.mp4,border right now I'm speaking to you I want you to understand how I think and I also want you to be comfortable with how you think so Mum 
217,0.58663545368,0.307865424057,3,2c09795bb_1/utterance_40.mp4,Michael J Oliver with my prices
218,0.00504617101265,0.425656905461,3,4ce6dec16_1/utterance_1.mp4,Polo free drama.net 
219,0.418248169508,0.364725943597,3,4ce6dec16_1/utterance_2.mp4,Shakespearean ruler 
220,0.326603324975,0.556072577993,3,4ce6dec16_1/utterance_3.mp4,I like the moon in your nose is bright like the sun 
221,0.498326934473,-0.252839711707,0,7a0306a52_1/utterance_1.mp4,women I can't see you 
222,0.630197781105,-0.594729328084,0,7a0306a52_1/utterance_2.mp4,and the first thing that happens is that a month and you know what my life 
223,0.390671456248,-0.5819654992459999,0,7a0306a52_1/utterance_3.mp4,ok how's that for irony on my credit card at my house 
224,0.283687194469,0.154078114883,0,7a0306a52_1/utterance_4.mp4,you I just want my lucky came back
225,0.199047325837,0.217094785791,3,7c05a1135_1/utterance_1.mp4,big homie dumper
226,0.886060134223,0.581373646591,3,7c05a1135_1/utterance_3.mp4,I was watching that baby movie every time I was September I will get so excited I will take it out of my PS I love that rabbits 
227,0.938799819733,0.614145234674,3,7c05a1135_1/utterance_4.mp4,you just made me so happy
228,0.928923286973,0.5625570795170001,3,7c05a1135_1/utterance_5.mp4,so happy I left my phone
229,0.394724505348,0.419657229859,3,7c05a1135_1/utterance_6.mp4,will I need something like that
230,0.519596097767,0.56683296169,3,7c05a1135_1/utterance_7.mp4,something that makes us so happy with move control
231,0.472119916322,-0.1328987987089999,5,7fbf1c1c7_1/utterance_1.mp4,want to break up 
232,0.0954950379704,-0.422551043365,5,7fbf1c1c7_1/utterance_2.mp4,yeah I want to break up to 
233,0.330811434677,-0.423730146176,5,7fbf1c1c7_1/utterance_3.mp4,I will think about it from the day we met this is a person that I need to break up with but 
234,0.529214765596,-0.352160981375,5,7fbf1c1c7_1/utterance_5.mp4,I love to be friends that's the natural evolution of relationships 
235,0.430420944048,-0.376191381405,5,7fbf1c1c7_1/utterance_7.mp4,I look forward to hanging out today let's meet up and go to a football game or hurrah sometime Hangout 
236,0.437992068958,-0.436149035272,5,7fbf1c1c7_1/utterance_8.mp4,that will be great 
237,0.544854380547,-0.446108215004,5,7fbf1c1c7_1/utterance_10.mp4,migraine I said I'm not crying. 
238,0.505698580012,-0.477158732008,5,7fbf1c1c7_1/utterance_11.mp4,The Crown I want to be left alone don't forget it I want to be alone 
239,0.352243405657,-0.3483583221199999,5,7fbf1c1c7_1/utterance_12.mp4,I never want to get close to anyone and everyone of us to get 
240,0.5256359518,-0.4942288860320001,5,7fbf1c1c7_1/utterance_13.mp4,I guess I was calling you and you were me 
241,0.518725687212,-0.19557021983,5,7fbf1c1c7_1/utterance_14.mp4,I know you don't mean it I don't wanna hear no more lies I don't want to hear you make up something Charlie get out of this 
242,0.497478202237,-0.457323964265,5,7fbf1c1c7_1/utterance_15.mp4,I want to know the truth I want to know why 
243,0.7717663786740001,-0.137942596422,3,46a7f440b_1/utterance_1.mp4,someone just posted a great review about it and we wanted to share their fantastic feedback with you 
244,0.788433091095,0.227735216032,3,46a7f440b_1/utterance_2.mp4,I'm telling everyone about it because our goal is to provide every individual with a five star experience 
245,0.826513235122,0.289196100262,3,46a7f440b_1/utterance_5.mp4,next week great views inside we enjoy turning these from everyone so we want to show you how are extensive experience 
246,0.398512463029,0.388663642892,3,46a7f440b_1/utterance_6.mp4,service can help you we want to thank you for checking this number 
247,0.6932967058149999,0.0924415825561,0,55a78acb5_1/utterance_1.mp4,you are so perfect
248,0.426218870643,0.285501366952,0,55a78acb5_1/utterance_2.mp4,everyone around me is so perfect and there was nothing left over for me
249,0.915079313654,-0.206595705887,0,55a78acb5_1/utterance_3.mp4,are the leftover builders
250,0.827015550384,0.13271043226,0,55a78acb5_1/utterance_4.mp4,I am the family
251,0.808877163253,0.8236932653669999,3,793f836eb_1/utterance_1.mp4,it's nice having a go around who's so helpful I can get used to having someone who does things for me like this
252,0.62694053166,0.53901887005,3,793f836eb_1/utterance_2.mp4,I don't mean like a servant but as my special little helper
253,0.601642022056,0.58752285095,3,793f836eb_1/utterance_3.mp4,especially if I'm lying now you think I'll be blowing forever I wonder if they have missed blind USA
254,0.7716437690719999,0.416888966086,3,793f836eb_1/utterance_4.mp4,or maybe I'd be a shoo-in for Miss America timeline
255,0.321750947749,0.472707267084,4,793f836eb_1/utterance_5.mp4,so this could be a blessing in disguise
256,0.338690172575,0.587138481991,3,793f836eb_1/utterance_6.mp4,you can be up there on stage with me guiding me around I wonder if that's against the rules
257,0.407548154093,0.761797051063,3,793f836eb_1/utterance_7.mp4,I did get a cute little guy dog people love animals to a blind girl with a dog I'm going for sure
258,0.773226754777,-0.338888607374,0,9280b821f_1/utterance_3.mp4,everyone around me is so perfect
259,0.56347236596,0.738358057693,0,9280b821f_1/utterance_5.mp4,are you the leftover failures 
260,0.565834061466,0.465015582059,5,9280b821f_1/utterance_6.mp4,love the way you feed the dogs
261,0.399490695724,-0.723014326684,1,68062fe15_1/utterance_1.mp4,this is bad the last liberal he kind of town nearly got himself killed 
262,0.0531984899019,-0.747327450602,0,68062fe15_1/utterance_2.mp4,she had her armpit hair braided
263,0.0,-0.7261960545630001,3,68062fe15_1/utterance_3.mp4,JJ
264,0.576723839964,-0.7202828858820001,6,68062fe15_1/utterance_4.mp4,she train herself to the local state in the Rough barbecue in refuse to leave until they started serving salad 
265,0.0799877294597,0.0360649031008,4,68062fe15_1/utterance_6.mp4,Skyrim ride over a bullet
266,0.40022559089,0.502,4,8563171cd_1/utterance_1.mp4,have you performed a free drama monologues and put a video of it on YouTube then please put a drink 
267,0.164081688805,0.726,4,8563171cd_1/utterance_2.mp4,video in the description below and I'm going to award prizes to the best videos so 
268,0.521772477477,-0.417,4,8563171cd_1/utterance_3.mp4,I've been hired to perform for the free drama YouTube channel so please post your links to your videos you put 
